Мобильный телефон Samsung Galaxy M31 6/128GB Blue (SM-M315FZBVSEK),7299,https://i8.rozetka.ua/goods/16893927/samsung_galaxy_m31_6_128gb_blue_images_16893927611.jpg,175401451,https://rozetka.com.ua/samsung_galaxy_m31_6_128gb_blue/p175401451/,Рейтинг товара 3.6 из 5,1205 отзывов,,"Экран (6.4"", Super AMOLED, 2340х1080) / Samsung Exynos 9611 (4 x 2.3 ГГц + 4 x 1.7 ГГц) / квадро основная камера: 64 Мп + 8 Мп + 5 Мп + 5 Мп, фронтальная 32 Мп / RAM 6 ГБ / 128 ГБ встроенной памяти + microSD (до 512 ГБ) / 3G / LTE / GPS / ГЛОНАСС / BDS / Galileo / поддержка 2х SIM-карт (Nano-SIM) / Android 10 (Q) / 6000 мА*ч"
Палочка для биговки Ranger Inkssentials Paper Creaser Folding & Burnishing Tool 15 см (789541010029),181,https://i2.rozetka.ua/goods/20537611/258917581_images_20537611991.jpg,258917581,https://rozetka.com.ua/258917581/p258917581/,,0,,Вид:Инструменты для резки и тиснения
"Заготовка для скрапбукинга ДеревяшкА ""Лисичка"" (Ч120) ДВП 5 х 5 х 0.2 см",5,https://i1.rozetka.ua/goods/11902830/84273750_images_11902830438.jpg,84273750,https://rozetka.com.ua/84273750/p84273750/,,0,,Вид:Наборы для скрапбукинга
Скотч цветной декоративный Heyda 12 мм х 3 м 5 шт пастель мята,99,https://i8.rozetka.ua/goods/19777558/245776507_images_19777558075.jpg,245776507,https://rozetka.com.ua/245776507/p245776507/,,0,148,Вид:Декоративная клейкая лента
Набор цветов Prima Amber Moon Flowers Hazel,138,https://i8.rozetka.ua/goods/18905963/228536485_images_18905963515.jpg,228536485,https://rozetka.com.ua/228536485/p228536485/,,0,,Вид:Прочие аппликации
Бумага для скрапбукинга Scrapmir 20х20см Shabby Winter 10 листов 2-7809,56,https://i2.rozetka.ua/goods/6242328/44835104_images_6242328902.jpg,44835104,https://rozetka.com.ua/44835104/p44835104/,,0,,Вид:Бумага для скрапбукинга
Нож поворотный для тиснения роторный для резьбы карвинга по коже 4240,208,https://i8.rozetka.ua/goods/18297860/214672387_images_18297860851.jpg,214672387,https://rozetka.com.ua/214672387/p214672387/,,0,,
"Лекало - шаблон акриловый. Шаг разметки 3 мм для кроя сумок, кошельков и других изделий 4084",275,https://i2.rozetka.ua/goods/18297886/214672213_images_18297886375.jpg,214672213,https://rozetka.com.ua/214672213/p214672213/,,0,,
Самоклющиеся уголки для фото Scrapbook Adhesives 108 шт 12 мм Silver,80,https://i8.rozetka.ua/goods/20773372/263159496_images_20773372406.jpg,263159496,https://rozetka.com.ua/263159496/p263159496/,,0,,Вид:Уголки для фотографий
"Набор винтажных уголков для фотографий Крафт-бумага, самоклеющиеся уголки, фотоуголки 240 шт. (12317933)",230,https://i8.rozetka.ua/goods/17390853/196284243_images_17390853369.jpg,196284243,https://rozetka.com.ua/196284243/p196284243/,,0,250,
Клейова стрічка 3L Corp Квадрати (01602),96,https://i1.rozetka.ua/goods/13680886/115997137_images_13680886045.jpg,115997137,https://rozetka.com.ua/115997137/p115997137/,,0,,Вид:Клей
Канавкорез усиленный из советского натфиля 7273,84,https://i8.rozetka.ua/goods/18297874/214671943_images_18297874705.jpg,214671943,https://rozetka.com.ua/214671943/p214671943/,,0,,
Воскові стрижні Manuscript Pen для сургучевих печаток (7616PGS),382,https://i2.rozetka.ua/goods/12160722/76781538_images_12160722346.jpg,76781538,https://rozetka.com.ua/76781538/p76781538/,,0,,Вид:Вспомогательные материалы
"Фігурний дирокол, Квітка 3, 1,6 см, ROSA Talent",61,https://i2.rozetka.ua/goods/17597230/200068783_images_17597230033.jpg,200068783,https://rozetka.com.ua/200068783/p200068783/,,0,,Вид:Дыроколы фигурные
Набір брадсів-міні Doodlebug Масляний крем (BRADS-075),58,https://i1.rozetka.ua/goods/12160775/65677444_images_12160775938.jpg,65677444,https://rozetka.com.ua/65677444/p65677444/,,0,,Вид:Декоративные украшения
"Фігурний дирокол, Квітка 5, 2,5 см, ROSA TALENT",98,https://i2.rozetka.ua/goods/17597212/200068843_images_17597212465.jpg,200068843,https://rozetka.com.ua/200068843/p200068843/,,0,,Вид:Дыроколы фигурные
"Инструмент для выборки канавки торцбил 1,2 мм 4222",207,https://i8.rozetka.ua/goods/19430032/214671979_images_19430032141.jpg,214671979,https://rozetka.com.ua/214671979/p214671979/,,0,,
Дирокол Heyda фігурний Метелик (брелок) 1см,71,https://i2.rozetka.ua/goods/18779356/225761281_images_18779356417.jpg,225761281,https://rozetka.com.ua/225761281/p225761281/,,0,,
Коврик самовосстанавливающийся для резки Dafa пятислойный А0 (120х90см),1850,https://i8.rozetka.ua/goods/17529063/198665437_images_17529063667.jpg,198665437,https://rozetka.com.ua/198665437/p198665437/,,0,2160,Вид:Инструменты для резки и тиснения
Дырокол магнитный фигурный Heyda звезда 4 см,585,https://i8.rozetka.ua/goods/18582130/221465875_images_18582130657.jpg,221465875,https://rozetka.com.ua/221465875/p221465875/,,0,,Вид:Дыроколы фигурные
Коврик Santi самовосстанавливающийся для резки А3 30 х 45 см (952423),159,https://i2.rozetka.ua/goods/20326382/149812986_images_20326382061.jpg,149812986,https://rozetka.com.ua/149812986/p149812986/,,0,,Вид:Инструменты для резки и тиснения
Грувер Groover (пазник) канавкорез 1 мм инструмент для кожи рукоделие 4216,208,https://i2.rozetka.ua/goods/18297886/214672243_images_18297886327.jpg,214672243,https://rozetka.com.ua/214672243/p214672243/,,0,,
"Набор цветных уголков для фотографий, самоклеющиеся уголки, фотоуголки 4 листа - 312 шт. Hongshengfeng (26253823)",125,https://i8.rozetka.ua/goods/20900763/265283261_images_20900763711.jpg,265283261,https://rozetka.com.ua/265283261/p265283261/,,0,165,Вид:Уголки для фотографий
Набор уголков для фото Scrapbook Adhesives 250 шт Black,87,https://i2.rozetka.ua/goods/20773370/263159351_images_20773370556.jpg,263159351,https://rozetka.com.ua/263159351/p263159351/,,0,,Вид:Уголки для фотографий
Фото уголки Thermoweb 250 шт прозрачные,86,https://i2.rozetka.ua/goods/20773373/263159616_images_20773373981.jpg,263159616,https://rozetka.com.ua/263159616/p263159616/,,0,,Вид:Уголки для фотографий
Набір брадсів-міні Doodlebug Блакитна булька (BRADS-083),58,https://i2.rozetka.ua/goods/12160769/65680097_images_12160769620.jpg,65680097,https://rozetka.com.ua/65680097/p65680097/,,0,,Вид:Декоративные украшения
Бумага для скрапбукинга Scrapmir 20х20см Такие мальчишки 12 листов 2-1444,58,https://i1.rozetka.ua/goods/8484712/59599492_images_8484712324.jpg,59599492,https://rozetka.com.ua/59599492/p59599492/,,0,,Вид:Бумага для скрапбукинга
Бумага для скрапбукинга Scrapmir 20х20см Baby Girl 10 листов 2-1446,48,https://i2.rozetka.ua/goods/5207529/44831648_images_5207529464.jpg,44831648,https://rozetka.com.ua/44831648/p44831648/,,0,,Вид:Бумага для скрапбукинга
Набор скрапбумаги Фабрика декору Scandi Baby Boy 20x20 см,50,https://i8.rozetka.ua/goods/20773374/263159666_images_20773374411.jpg,263159666,https://rozetka.com.ua/263159666/p263159666/,,0,,Вид:Бумага для скрапбукинга
Доска для резки кожи с разметкой коврик для резки самовосстанавливающийся формат А2 4206,405,https://i2.rozetka.ua/goods/18823924/214672231_images_18823924879.jpg,214672231,https://rozetka.com.ua/214672231/p214672231/,,0,,Вид:Наборы для скрапбукинга
"Ножницы для работы с кожей 22,5 см 3882",150,https://i8.rozetka.ua/goods/18297874/214671967_images_18297874987.jpg,214671967,https://rozetka.com.ua/214671967/p214671967/,,0,,
Коврик DAFA самовосстанавливающийся для резки 3 мм А3 30х45 см черный (94160CM45),189,https://i2.rozetka.ua/goods/20367761/149813007_images_20367761816.jpg,149813007,https://rozetka.com.ua/149813007/p149813007/,,0,,Вид:Инструменты для резки и тиснения
Дырокол фигурный Rosa Talent Цветок 1 1.6 см (880546),69,https://i1.rozetka.ua/goods/10055484/67788119_images_10055484701.jpg,67788119,https://rozetka.com.ua/67788119/p67788119/,,0,,Вид:Дыроколы фигурные
Скотч цветной декоративный Heyda 12 мм х 3 м 5 шт треугольник коралл,99,https://i2.rozetka.ua/goods/19777556/245776411_images_19777556023.jpg,245776411,https://rozetka.com.ua/245776411/p245776411/,,0,148,Вид:Декоративная клейкая лента
"Заготовка для альбому ROSA TALENT ROSA TALENT Пазли 4 ст 20*20,5см",82,https://i8.rozetka.ua/goods/18779368/225762121_images_18779368687.jpg,225762121,https://rozetka.com.ua/225762121/p225762121/,,0,,
"Фігурний дирокол, Оленя, 1,6 см, ROSA TALENT",61,https://i2.rozetka.ua/goods/17597118/200068717_images_17597118355.jpg,200068717,https://rozetka.com.ua/200068717/p200068717/,,0,,Вид:Дыроколы фигурные
Набор уголков для фото от ECHO PARK BLK WATCH,113,https://i2.rozetka.ua/goods/20773375/263159716_images_20773375311.jpg,263159716,https://rozetka.com.ua/263159716/p263159716/,,0,,Вид:Уголки для фотографий
Набір прикрас металевих Santi Брадси Рожеві камеї 9 шт,83,https://i2.rozetka.ua/goods/18779304/225761617_images_18779304547.jpg,225761617,https://rozetka.com.ua/225761617/p225761617/,,0,,
Набір для скрапбукінгу Eno Greeting Зроби сам 21x30 см,71,https://i2.rozetka.ua/goods/19291627/235873609_images_19291627621.jpg,235873609,https://rozetka.com.ua/235873609/p235873609/,,0,,
Набор для пэчворка Olfa AKBA,2083,https://i2.rozetka.ua/goods/18898146/228411553_images_18898146139.jpg,228411553,https://rozetka.com.ua/228411553/p228411553/,,0,,Вид:Наборы для шитья
Коврик самовосстанавливающийся OLFA CM-A2,760,https://i8.rozetka.ua/goods/18345900/215924851_images_18345900031.jpg,215924851,https://rozetka.com.ua/215924851/p215924851/,Рейтинг товара 3.6 из 5,1 отзыв,,
Ножиці фігурні Fiskars Соняшник (107110),96,https://i8.rozetka.ua/goods/17222541/193014956_images_17222541204.jpg,193014956,https://rozetka.com.ua/193014956/p193014956/,,0,,Вид:Ножницы фигурные
Стрічка Marichka Райдужні намистини на нитці 1 метр (СС-164),8,https://i2.rozetka.ua/goods/13626894/115280239_images_13626894805.jpg,115280239,https://rozetka.com.ua/115280239/p115280239/,,0,,
Сургучева печатка Manuscript Pen Підкова (727HRS),126,https://i1.rozetka.ua/goods/12160915/76785144_images_12160915216.jpg,76785144,https://rozetka.com.ua/76785144/p76785144/,,0,,Вид:Вспомогательные материалы
Нож для нарезания тесьмы из кожи бевеллер инструмент для кожи 4236,219,https://i8.rozetka.ua/goods/18297883/214672153_images_18297883375.jpg,214672153,https://rozetka.com.ua/214672153/p214672153/,,0,,
Набір паперових листків Prima Рожево-коричневі (L4-700),22,https://i2.rozetka.ua/goods/12160888/81837669_images_12160888852.jpg,81837669,https://rozetka.com.ua/81837669/p81837669/,,0,,Вид:Декоративные украшения
"Колекція для скрапбукінгу Rosa Floral Poem двосторонній папір 4 ДЕКОР елементи 6 арк ROSA TALENT 30,48х30,48 см",240,https://i8.rozetka.ua/goods/18779305/225761863_images_18779305645.jpg,225761863,https://rozetka.com.ua/225761863/p225761863/,,0,,
Доска We R Memory Keepers Tab Punch Board,728,https://i2.rozetka.ua/goods/20537611/258917516_images_20537611166.jpg,258917516,https://rozetka.com.ua/258917516/p258917516/,,0,,Вид:Инструменты для резки и тиснения
Діркопробивач фігурний Dalprint Plus Касетний зі змінними насадками 4 шт. (АДХ-8601-3),192,https://i1.rozetka.ua/goods/12160974/69078086_images_12160974874.jpg,69078086,https://rozetka.com.ua/69078086/p69078086/,,0,,Вид:Дыроколы фигурные
Набір брадсів-міні Doodlebug Цукрове печиво (BRADS-090),58,https://i1.rozetka.ua/goods/12160772/65676688_images_12160772836.jpg,65676688,https://rozetka.com.ua/65676688/p65676688/,,0,,Вид:Декоративные украшения
"Набор черных уголков для фотографий, самоклеющиеся уголки, фотоуголки 120 шт. (1005)",119,https://i8.rozetka.ua/goods/15087963/142917945_images_15087963501.jpg,142917945,https://rozetka.com.ua/142917945/p142917945/,,0,,
Резак для бумаги на подъемной линейке с разметкой Santi (952411),416,https://i2.rozetka.ua/goods/19367530/237565051_images_19367530639.jpg,237565051,https://rozetka.com.ua/237565051/p237565051/,,0,495,Вид:Наборы для резки
Килимок для різання Santi Самовідновлюваний А2,336,https://i8.rozetka.ua/goods/19291640/235876171_images_19291640299.jpg,235876171,https://rozetka.com.ua/235876171/p235876171/,,0,,
Сургуч с фитилем Manuscript Золотой (MSH763BGW),99,https://i1.rozetka.ua/goods/10055388/67795661_images_10055388497.jpg,67795661,https://rozetka.com.ua/67795661/p67795661/,,0,,Вид:Вспомогательные материалы
Набір наконечників Santi для тиснення 6шт,123,https://i2.rozetka.ua/goods/19016948/230771491_images_19016948371.jpg,230771491,https://rozetka.com.ua/230771491/p230771491/,,0,,
Альбом Santi Для скрапбукінгу 35* 33см,359,https://i2.rozetka.ua/goods/18779321/225761581_images_18779321959.jpg,225761581,https://rozetka.com.ua/225761581/p225761581/,,0,,
Нож для кожи дисковый диаметр 28 мм 4232,132,https://i2.rozetka.ua/goods/18297878/214672045_images_18297878293.jpg,214672045,https://rozetka.com.ua/214672045/p214672045/,,0,,
Линейка-уголок для разметки кожи линейка для раскроя 4213,112,https://i2.rozetka.ua/goods/18297874/214671925_images_18297874459.jpg,214671925,https://rozetka.com.ua/214671925/p214671925/,,0,,
Кільця для альбомів Baumgartens сріблясті 2 см (31415),58,https://i2.rozetka.ua/goods/19432048/238792297_images_19432048897.jpg,238792297,https://rozetka.com.ua/238792297/p238792297/,,0,,Вид:Альбомы для скрапбукинга
Ручка American Crafts с тонерочувствительными чернилами для фольгирования Minc Toner Ink Pen,143,https://i2.rozetka.ua/goods/20537613/258917126_images_20537613971.jpg,258917126,https://rozetka.com.ua/258917126/p258917126/,,0,,Вид:Набор для творчества
Ручка для фольгирования в плоттер We R Memory Keepers Foil Quill Pen Fine Tip,1139,https://i2.rozetka.ua/goods/20537614/258917161_images_20537614361.jpg,258917161,https://rozetka.com.ua/258917161/p258917161/,,0,,Вид:Набор для творчества
Нож для глубокой резки плоттеров Silhouetteamerica 2 мм (814792018934),712,https://i2.rozetka.ua/goods/18906087/228536083_images_18906087895.jpg,228536083,https://rozetka.com.ua/228536083/p228536083/,,0,,Вид:Инструменты для резки и тиснения
Набор бумаги 15х15см Prima Marketing Paintables Watercolor Paper Pad - French Riviera,135,https://i2.rozetka.ua/goods/16947664/186405612_images_16947664938.jpg,186405612,https://rozetka.com.ua/186405612/p186405612/,,0,,Вид:Бумага для скрапбукинга
"Металлические брадсы ScrapTools 4,5 мм - фиолетовые",36,https://i8.rozetka.ua/goods/18906065/228535975_images_18906065821.jpg,228535975,https://rozetka.com.ua/228535975/p228535975/,,0,,
Ножиці фігурні Paper Studio Хмаринка (373613),64,https://i2.rozetka.ua/goods/12161003/65678802_images_12161003344.jpg,65678802,https://rozetka.com.ua/65678802/p65678802/,,0,,Вид:Ножницы фигурные
Набір воску Manuscript Pen для створення сургучевих печаток (7613BGP),286,https://i1.rozetka.ua/goods/12160693/76787730_images_12160693474.jpg,76787730,https://rozetka.com.ua/76787730/p76787730/,,0,,Вид:Вспомогательные материалы
Набор бумаги и украшений Simple Stories Collector's Essential Kit Oh Baby!,741,https://i8.rozetka.ua/goods/16947666/186405752_images_16947666730.jpg,186405752,https://rozetka.com.ua/186405752/p186405752/,,0,,Вид:Бумага для скрапбукинга
Скотч цветной декоративный Heyda 12 мм х 3 м 5 шт пастель роза,99,https://i2.rozetka.ua/goods/19777559/245776471_images_19777559365.jpg,245776471,https://rozetka.com.ua/245776471/p245776471/,,0,148,Вид:Декоративная клейкая лента
Дырокол фигурный Rosa Talent Цветок 5 1.6 см (8805101),69,https://i1.rozetka.ua/goods/10055531/67785467_images_10055531885.jpg,67785467,https://rozetka.com.ua/67785467/p67785467/,,0,,Вид:Дыроколы фигурные
"Бумага для скрапбукинга First Edition 20x20 см Цветочный павильон, 16 л. 2-7327",165,https://i1.rozetka.ua/goods/5207530/44831816_images_5207530008.jpg,44831816,https://rozetka.com.ua/44831816/p44831816/,,0,,Вид:Бумага для скрапбукинга
Робоча дошка Lake City Craft Трафарет для квілінгу (393314 / Q169),477,https://i1.rozetka.ua/goods/12158878/69076862_images_12158878540.jpg,69076862,https://rozetka.com.ua/69076862/p69076862/,,0,,Вид:Наборы для квиллинга
Клей-карандаш UHU White Stick Glue 40 г (648234996555),105,https://i2.rozetka.ua/goods/18905958/228536107_images_18905958613.jpg,228536107,https://rozetka.com.ua/228536107/p228536107/,,0,,Вид:Клей
"Самовосстанавливающийся коврик для резки бумаги Wellamart, Формат А3 (Арт. 5794)",199,https://i2.rozetka.ua/goods/20662164/253262611_images_20662164826.jpg,253262611,https://rozetka.com.ua/253262611/p253262611/,,0,,Вид:Инструменты для резки и тиснения
Краски для рисования по ткани 6 цветов Colorino Colorino (68888PTR),94,https://i2.rozetka.ua/goods/20924425/265368816_images_20924425411.jpg,265368816,https://rozetka.com.ua/265368816/p265368816/,,0,,
Самоклющиеся уголки для фото Scrapbook Adhesives 108 шт 12 мм Gold,80,https://i8.rozetka.ua/goods/20773373/263159601_images_20773373816.jpg,263159601,https://rozetka.com.ua/263159601/p263159601/,,0,,Вид:Уголки для фотографий
"Кризер параллельный разметчик 2,0 мм 7536",288,https://i2.rozetka.ua/goods/18297796/214672207_images_18297796663.jpg,214672207,https://rozetka.com.ua/214672207/p214672207/,,0,,
Набор декоративного скотча (5шт) 3м Penny 3м Разноцветный 32000000139487,35,https://i2.rozetka.ua/goods/18520217/219875113_images_18520217413.jpg,219875113,https://rozetka.com.ua/219875113/p219875113/,,0,60,Вид:Декоративная клейкая лента
Набор скрапбумаги Фабрика декору Puffy Fluffy Girl 20x20 см,50,https://i2.rozetka.ua/goods/20773374/263159681_images_20773374766.jpg,263159681,https://rozetka.com.ua/263159681/p263159681/,,0,,Вид:Бумага для скрапбукинга
Мат самовостанавливающийся А1 Olfa TCM-L,5224,https://i8.rozetka.ua/goods/18898148/228411625_images_18898148401.jpg,228411625,https://rozetka.com.ua/228411625/p228411625/,,0,,Вид:Инструменты для резки и тиснения
Набор для творчества скрапбукинг Enogreeting Love,200,https://i2.rozetka.ua/goods/20821788/264128636_images_20821788126.jpg,264128636,https://rozetka.com.ua/264128636/p264128636/,,0,,Вид:Наборы для кардмейкинга
Полотно Santi кругле ґрунтов дрібнозерн на підрамнику з декоративним мольбертом 9 см,75,https://i8.rozetka.ua/goods/19016984/230770615_images_19016984995.jpg,230770615,https://rozetka.com.ua/230770615/p230770615/,,0,,
Дырокол фигурный Rosa Talent Цветок №1 5 см (882009),299,https://i2.rozetka.ua/goods/10055901/67798241_images_10055901719.jpg,67798241,https://rozetka.com.ua/67798241/p67798241/,,0,,Вид:Дыроколы фигурные
Дырокол фигурный Rosa Talent Звезда 3.8 см (881503),195,https://i2.rozetka.ua/goods/10055453/67790693_images_10055453249.jpg,67790693,https://rozetka.com.ua/67790693/p67790693/,Рейтинг товара 3.6 из 5,1 отзыв,,Вид:Дыроколы фигурные
Набор бумаги Prima Planner А4 Midnight Bloom,285,https://i8.rozetka.ua/goods/20773375/263159721_images_20773375371.jpg,263159721,https://rozetka.com.ua/263159721/p263159721/,,0,,Вид:Бумага для скрапбукинга
"Дирокол Rosa кутовий для фото Візерунок №8 2,5см",81,https://i8.rozetka.ua/goods/18779288/225762013_images_18779288893.jpg,225762013,https://rozetka.com.ua/225762013/p225762013/,,0,,
Набір для творчості Скрапбукінг Santi Жіночі штучки 30.5*30.5см,102,https://i8.rozetka.ua/goods/18779367/225761935_images_18779367553.jpg,225761935,https://rozetka.com.ua/225761935/p225761935/,,0,,
Папка для тиснения Sizzix Botanical Swirls,370,https://i2.rozetka.ua/goods/18905931/228534577_images_18905931409.jpg,228534577,https://rozetka.com.ua/228534577/p228534577/,,0,,Вид:Инструменты для резки и тиснения
Нож макетный DAFA C-604P пластиковая ручка 8 сменных лезвий + 4 насадки (94160C604P),79,https://i2.rozetka.ua/goods/15241179/149813028_images_15241179185.jpg,149813028,https://rozetka.com.ua/149813028/p149813028/,,0,,Вид:Инструменты для резки и тиснения
Самовосстанавливающийся коврик для резки бумаги А3 (CZ275794),199,https://i8.rozetka.ua/goods/20803780/263806416_images_20803780436.jpg,263806416,https://rozetka.com.ua/263806416/p263806416/,,0,,Вид:Инструменты для резки и тиснения
"Бумага для скрапбукинга Scrapmir 20х20см Little Bear, 10 листов 2-1675",56,https://i1.rozetka.ua/goods/6242310/44834920_images_6242310302.jpg,44834920,https://rozetka.com.ua/44834920/p44834920/,,0,,Вид:Бумага для скрапбукинга
Набор пластин для резки Sizzix BIGkick/Big Shot/Vagabond XL Extended,569,https://i2.rozetka.ua/goods/20537611/258917526_images_20537611286.jpg,258917526,https://rozetka.com.ua/258917526/p258917526/,,0,,Вид:Инструменты для резки и тиснения
Набор пластин для резки на машинке Sizzix BIGkick/Big Shot Cutting Pads 1 пара (841182014061),315,https://i8.rozetka.ua/goods/20537610/258917476_images_20537610716.jpg,258917476,https://rozetka.com.ua/258917476/p258917476/,,0,,Вид:Инструменты для резки и тиснения
"Бумага для скрапбукинга Scrapmir 30,5х30,5 см Little Bear, 10 листов 2-1672",111,https://i2.rozetka.ua/goods/6242322/44835016_images_6242322630.jpg,44835016,https://rozetka.com.ua/44835016/p44835016/,,0,,Вид:Бумага для скрапбукинга
"Фігурний дирокол, Метелик, 1,6 см, ROSA Talent",56,https://i8.rozetka.ua/goods/17597102/200068837_images_17597102257.jpg,200068837,https://rozetka.com.ua/200068837/p200068837/,,0,,Вид:Дыроколы фигурные
Уголки для фото Dovecraft Back To Basics Photo Corners Baby Steps,99,https://i2.rozetka.ua/goods/20773370/263159361_images_20773370711.jpg,263159361,https://rozetka.com.ua/263159361/p263159361/,,0,,Вид:Уголки для фотографий
Нож макетный DAFA C-600S пластиковая ручка 5 сменных лезвий (94160C600S),99,https://i2.rozetka.ua/goods/15241210/149810501_images_15241210699.jpg,149810501,https://rozetka.com.ua/149810501/p149810501/,,0,,Вид:Инструменты для резки и тиснения
Штемпельная подушка Tim Holtz Distress Ink Pad Ground Espresso,170,https://i2.rozetka.ua/goods/20773374/263159626_images_20773374006.jpg,263159626,https://rozetka.com.ua/263159626/p263159626/,,0,,Вид:Штампы и трафареты
Бумага для скрапбукинга Scrapmir 20х20см Smile Baby 10 листов 2-9941,51,https://i2.rozetka.ua/goods/6242167/44834376_images_6242167942.jpg,44834376,https://rozetka.com.ua/44834376/p44834376/,,0,,Вид:Бумага для скрапбукинга
Набор для Project Life Carta Bella My Story Book Pocket Page Kit It's A Gir (83832237219),570,https://i8.rozetka.ua/goods/20537616/258917326_images_20537616271.jpg,258917326,https://rozetka.com.ua/258917326/p258917326/,,0,,Вид:Инструменты для резки и тиснения
Коврик Santi самовосстанавливающийся для резки А1 60 х 90 см (742056),599,https://i2.rozetka.ua/goods/20326381/149812846_images_20326381786.jpg,149812846,https://rozetka.com.ua/149812846/p149812846/,,0,,Вид:Инструменты для резки и тиснения
Коврик Santi самовосстанавливающийся для резки А4 20 х 30 см (952425),99,https://i2.rozetka.ua/goods/20326381/149812671_images_20326381146.jpg,149812671,https://rozetka.com.ua/149812671/p149812671/,,0,,Вид:Инструменты для резки и тиснения
"Набор картонных тэгов Scrapmir Daddys's Princess, 18 шт 2-8886",48,https://i1.rozetka.ua/goods/11584653/59598604_images_11584653219.jpg,59598604,https://rozetka.com.ua/59598604/p59598604/,,0,,Вид:Бумага для скрапбукинга
Сургучева печатка Manuscript Pen Лист (727LEA),126,https://i1.rozetka.ua/goods/12158840/76786290_images_12158840428.jpg,76786290,https://rozetka.com.ua/76786290/p76786290/,,0,,Вид:Вспомогательные материалы
Инструмент для биговки формирования кожи 4044,104,https://i8.rozetka.ua/goods/18890547/228275797_images_18890547925.jpg,228275797,https://rozetka.com.ua/228275797/p228275797/,,0,,
Фольга для фольгирования We R Memory Keepers Foil Quill Foil Roll 30х244 см Copper,284,https://i8.rozetka.ua/goods/20537610/258917496_images_20537610951.jpg,258917496,https://rozetka.com.ua/258917496/p258917496/,,0,,Вид:Набор для творчества
Биговальные доски We R Memory Keepers The Works All-In-One Tool,2159,https://i8.rozetka.ua/goods/20537614/258917166_images_20537614421.jpg,258917166,https://rozetka.com.ua/258917166/p258917166/,,0,,Вид:Инструменты для резки и тиснения
Инструмент мини доска для создания конвертов We R Memory Keepers Mini Envelope Punch Board,460,https://i8.rozetka.ua/goods/20773371/263159391_images_20773371026.jpg,263159391,https://rozetka.com.ua/263159391/p263159391/,,0,,Вид:Инструменты для резки и тиснения
Набор брадсов ScrapTools Hearts - Metallic Red (871097003157),86,https://i2.rozetka.ua/goods/18905961/228536323_images_18905961361.jpg,228536323,https://rozetka.com.ua/228536323/p228536323/,,0,,
"Фігурний дирокол, Квітка 5, 1,6 см, ROSA TALENT",61,https://i8.rozetka.ua/goods/17597192/200068729_images_17597192911.jpg,200068729,https://rozetka.com.ua/200068729/p200068729/,,0,,Вид:Дыроколы фигурные
"Фігурний дирокол, Квітка 2, 2,5 см, ROSA TALENT",94,https://i2.rozetka.ua/goods/17597193/200069059_images_17597193925.jpg,200069059,https://rozetka.com.ua/200069059/p200069059/,,0,,Вид:Дыроколы фигурные
Декоративный Скотч Monisto Блестящий 15мм Микс около 2.3м/катушка 10катушек (14Z9449),42,https://i2.rozetka.ua/goods/11269388/74684322_images_11269388448.jpg,74684322,https://rozetka.com.ua/74684322/p74684322/,Рейтинг товара 3.6 из 5,2 отзыва,,Вид:Декоративная клейкая лента
Клей C.Kreul Hobby Line универсальный 55 мл прозрачный (KR-49601),139,https://i1.rozetka.ua/goods/10055477/67788839_images_10055477729.jpg,67788839,https://rozetka.com.ua/67788839/p67788839/,,0,,Вид:Клей
Набор декоративного скотча (4шт) 3м Melinera 3м Красный 000011609,78,https://i2.rozetka.ua/goods/16466167/175725866_images_16466167740.jpg,175725866,https://rozetka.com.ua/175725866/p175725866/,,0,114,Вид:Декоративная клейкая лента
Бумага для скрапбукинга Scrapmir 20х20 см Beautiful Moments 10 листов 2-9638,57,https://i2.rozetka.ua/goods/11584653/59599390_images_11584653387.jpg,59599390,https://rozetka.com.ua/59599390/p59599390/,,0,,Вид:Бумага для скрапбукинга
Цветы для скрапбукинга Prima Honey Sweet/Apricot Honey,162,https://i8.rozetka.ua/goods/19689594/243942301_images_19689594487.jpg,243942301,https://rozetka.com.ua/243942301/p243942301/,,0,,Вид:Наборы для изготовления украшений
Бумага для скрапбукинга Scrapmir 20х20см Every Day 10 листов 2-8224,51,https://i2.rozetka.ua/goods/6241748/44832944_images_6241748590.jpg,44832944,https://rozetka.com.ua/44832944/p44832944/,,0,,Вид:Бумага для скрапбукинга
Набор высечек для скрапбукинга Scrapmir Папина принцесса 47 шт.2-5583,45,https://i1.rozetka.ua/goods/5207513/44834272_images_5207513680.jpg,44834272,https://rozetka.com.ua/44834272/p44834272/,,0,,Вид:Бумага для скрапбукинга
Сургуч без фітеля Manuscript Золотий,71,https://i2.rozetka.ua/goods/19016986/230770741_images_19016986633.jpg,230770741,https://rozetka.com.ua/230770741/p230770741/,,0,,
"Фігурний дирокол, Слід, 1,6 см, ROSA TALENT",50,https://i8.rozetka.ua/goods/17597259/200068777_images_17597259517.jpg,200068777,https://rozetka.com.ua/200068777/p200068777/,,0,,Вид:Дыроколы фигурные
Самоклеющиеся уголки для фото Glitter Dust 84 шт Black,79,https://i8.rozetka.ua/goods/20773367/263159251_images_20773367911.jpg,263159251,https://rozetka.com.ua/263159251/p263159251/,,0,,Вид:Уголки для фотографий
Ніж Rosa макетний ручка сріблястий C-615 DAFA,132,https://i8.rozetka.ua/goods/18605410/222116359_images_18605410411.jpg,222116359,https://rozetka.com.ua/222116359/p222116359/,,0,,
